n_genres,n_platforms,n_tags,release_year,is_top_genre_1,is_top_genre_2,is_top_genre_3,is_top_genre_4,is_top_genre_5,is_top_platform_1,is_top_platform_2,is_top_platform_3,is_top_platform_4,is_top_platform_5,is_top_tag_1,is_top_tag_2,is_top_tag_3,is_top_tag_4,is_top_tag_5,is_optimal_duration,playtime,success_category,name
2,3,5,2016.0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,5,low_success,Yrminsul
3,3,6,2015.0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,4,low_success,Scribble Space
5,3,7,2015.0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,3,low_success,Dead Acres
2,3,13,2014.0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,2,low_success,GIGANTIC ARMY
2,2,14,2016.0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4,low_success,UnderDread
2,6,4,2014.0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,low_success,Ice Cream Surfer
2,1,10,2016.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3,low_success,Space Moth DX
2,1,2,2016.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,low_success,Benji Challenges
2,1,1,2015.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Arms Dealer
3,1,2,2016.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,low_success,One way to exit
2,1,8,2016.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,4,low_success,Nil-Ninjahtic: Ronin
5,2,16,2016.0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,low_success,Super Bomb Rush!
5,3,9,2015.0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,4,low_success,Goggles - World of Vaporia
3,2,6,2016.0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,4,low_success,Hyspherical 2
1,1,2,2015.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Romance of the Three Kingdoms Maker / 三国志ツクール
3,1,3,2016.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,LILT
3,1,21,2016.0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,4,high_success,Helen's Mysterious Castle
2,1,3,2016.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,One Man Is Not No Man
3,1,5,2014.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Dwelvers
4,2,24,2015.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,HIT
5,4,5,2015.0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,4,low_success,Orbit HD
4,2,8,2015.0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,4,low_success,Crystal Story II
3,1,4,2014.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,4,moderate_success,Viktor
3,2,10,2014.0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,4,low_success,A City Sleeps
1,1,4,2013.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Warehouse and Logistics Simulator
1,1,9,2012.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,moderate_success,eXceed 2nd - Vampire REX
2,1,9,2016.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,low_success,AIPD - Artificial Intelligence Police Department
2,1,6,2015.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,5,low_success,Don'Yoku
1,2,5,2015.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,low_success,Soccer Manager 2015
3,2,2,2013.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,low_success,Poppy Kart
2,1,9,2015.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,4,low_success,Avalanche 2: Super Avalanche
4,2,11,2015.0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,4,low_success,Burnstar
3,3,8,2016.0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,5,high_success,Chicken Invaders 2
2,1,8,2012.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,low_success,eXceed - Gun Bullet Children
6,1,19,2014.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Divine Souls F2P MMO
3,3,7,2015.0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,4,low_success,Crazy Steam Bros 2
3,1,16,2015.0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,low_success,Running Shadow
3,1,10,2014.0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,4,moderate_success,Death Skid Marks
3,1,8,2015.0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,4,low_success,Dustbowl
2,1,9,2010.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,low_success,DogFighter
4,1,19,2014.0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,2,low_success,RefleX
2,1,14,2015.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,moderate_success,Silver Creek Falls: Chapter 1
3,3,13,2015.0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,3,moderate_success,Survivor Squad
2,3,7,2015.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,3,low_success,Kings of Kung Fu
3,1,4,2014.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,3,low_success,Speed Kills
3,1,16,2014.0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,5,low_success,3 Stars of Destiny
3,1,6,2015.0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,4,moderate_success,Alpha Runner
1,1,3,2014.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,83,low_success,Rulers of Nations
3,1,4,2016.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Aveyond 4: Shadow Of The Mist
3,2,9,2014.0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,6,moderate_success,Adventurer Manager
4,3,10,2015.0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,moderate_success,Missing Translation
1,1,19,2015.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,All Is Dust
1,4,2,2016.0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,low_success,The Interactive Adventures of Dog Mendonça & Pizzaboy
3,1,5,2016.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4,low_success,Calcu-Late
1,1,3,2011.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Hidden Mysteries: Titanic
4,2,5,2015.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5,low_success,The Eigengrau Menagerie
3,1,18,2014.0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,5,moderate_success,Epic Battle Fantasy 4
2,2,14,2014.0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,3,low_success,POP: Methodology Experiment One
2,1,5,2014.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,low_success,QUALIA 3: Multi Agent
2,1,6,2015.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,5,low_success,The Rainy Port Keelung 雨港基隆
3,6,5,2014.0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,2,moderate_success,Circuits
2,1,5,2014.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Eterium
1,3,7,2015.0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,4,low_success,Without Within 2
2,1,6,2015.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,high_success,The Music Machine
3,3,8,2014.0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,4,low_success,Glorkian Warrior: The Trials Of Glork
2,1,10,2014.0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,3,low_success,Boot Hill Heroes
2,3,10,2015.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,low_success,Quintet
2,1,12,2015.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,low_success,Silver Creek Falls: Chapter 2
2,2,5,2015.0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,low_success,Super Goo Goo
3,1,12,2015.0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,5,low_success,Samsa and the Knights of Light
2,3,15,2014.0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4,low_success,Elminage Gothic
5,1,14,2015.0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,3,low_success,Dreamscape
2,3,6,2015.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,4,high_success,Zoombinis
2,3,8,2013.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,low_success,Dead Sky
3,4,12,2012.0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,6,high_success,Chicken Invaders 3
3,1,10,2015.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5,low_success,But to Paint a Universe
2,1,2,2014.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,low_success,aerofly RC 7
1,1,6,2015.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Absent
1,3,4,2015.0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,low_success,Gravity Error
5,3,7,2015.0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,low_success,Badland Bandits
4,3,5,2014.0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,3,low_success,Robotex
2,3,6,2014.0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,3,low_success,Bionic Heart 2
2,3,17,2015.0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,2,high_success,The Beginner's Guide
2,2,7,2016.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,low_success,Jump Tanks
4,4,7,2015.0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,5,low_success,Deity Quest
1,3,10,2012.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,high_success,Tony Hawk’s Pro Skater HD
1,3,6,2015.0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,5,low_success,Cursed Sight
1,2,10,2014.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,low_success,The Moon Sliver
4,3,8,2015.0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,low_success,Golden Rush
4,3,4,2014.0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2,low_success,Tesla Breaks the World!
3,1,13,2015.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,low_success,Foosball: World Tour
3,2,1,2015.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,low_success,Afterlife Empire
1,4,10,2014.0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,3,moderate_success,Life of Pixel
4,2,15,2014.0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,low_success,Velvet Sundown
4,1,8,2015.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,4,low_success,Our Love Will Grow
2,3,7,2010.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,8,low_success,Farming Simulator 2011
2,2,7,2014.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,low_success,Wild Warfare
3,1,8,2014.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,low_success,City of Steam: Arkadia
2,3,15,2015.0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,4,low_success,Outpost 13
3,1,5,2015.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Artizens
3,3,3,2015.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,7,low_success,Alien Robot Monsters
3,2,6,2013.0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,3,low_success,Poöf
2,2,4,2016.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,3,low_success,ComixPlay #1: The Endless Incident
2,1,8,2012.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,ROSE Online
6,2,34,2015.0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,low_success,Warside
2,4,11,2015.0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,4,moderate_success,Assassin’s Creed Chronicles: China
1,2,7,2014.0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,4,low_success,Vampires: Guide Them to Safety!
3,1,10,2014.0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,3,low_success,Whisper of a Rose
4,1,7,2016.0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,3,low_success,Crudelis
3,1,9,2015.0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,6,low_success,The Clans - Saga of the Twins
2,3,3,2015.0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,6,low_success,Escape from Puzzlegate
3,3,1,2015.0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,low_success,Hypt
4,1,8,2013.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,85,low_success,Darkfall Unholy Wars
4,8,11,2014.0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,low_success,Elliot Quest
3,2,6,2015.0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,4,low_success,Snail Bob 2: Tiny Troubles
1,3,5,2015.0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,low_success,Unhack
3,3,5,2014.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2,low_success,Magnetic By Nature
2,1,15,2012.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,moderate_success,Fairy Bloom Freesia
3,1,4,2014.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,low_success,UFO Online: Fight for Earth
3,1,7,2014.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,low_success,Overcast - Walden and the Werewolf
2,3,19,2015.0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,5,low_success,Over The Hills And Far Away
2,2,2,2014.0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,2,low_success,Cyto
4,1,8,2010.0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,4,moderate_success,Delve Deeper
9,1,31,2015.0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,moderate_success,Run and Fire
2,1,5,2015.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,low_success,Edolie
2,1,11,2014.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,low_success,Final Rush
2,3,6,2014.0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,3,moderate_success,OTTTD
5,3,21,2015.0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,low_success,8BitMMO
4,1,10,2014.0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4,low_success,Data Hacker: Initiation
2,1,9,2015.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,high_success,Stray Cat Crossing
1,3,8,2015.0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,moderate_success,Without Within
2,1,10,2015.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,3,low_success,Yatagarasu Attack on Cataclysm
4,3,6,2015.0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,4,low_success,In Exilium
2,1,6,2015.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,2,moderate_success,Ephemerid: A Musical Adventure
2,2,3,2015.0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,4,low_success,The BoX
2,1,5,2014.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,DRAKERZ-Confrontation
3,1,6,2015.0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,3,low_success,Blasted Fortress
3,1,8,2015.0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,3,low_success,Labyrinthine Dreams
5,1,8,2015.0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,HIS (Heroes In the Sky)
1,1,9,2012.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,moderate_success,eXceed 3rd - Jade Penetrate Black Package
4,1,5,2015.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,low_success,Painters Guild
2,3,9,2016.0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,5,low_success,Stop Online - Battle of Words
3,2,19,2014.0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,4,low_success,Agarest: Generations of War Zero
3,1,9,2014.0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,3,low_success,Canyon Capers
3,2,9,2016.0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,5,low_success,Death Goat
2,2,11,2012.0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,3,low_success,Frontline Tactics
1,1,6,2015.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,3d Engineers
1,1,4,2016.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,low_success,American Powerhaul Train Simulator
2,2,4,2015.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,low_success,Welcome to Boon Hill
3,3,3,2016.0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,low_success,Hubert's Island Adventure: Mouse o' War
1,3,6,2015.0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4,low_success,Return NULL - Episode 1
3,1,7,2014.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,low_success,Corporate Lifestyle Simulator
6,1,19,2015.0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,5,low_success,STAR-BOX: RPG Adventures in Space
2,2,7,2015.0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,6,low_success,Lightbender
3,4,12,2014.0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,4,moderate_success,Chicken Invaders 4
3,3,5,2015.0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,moderate_success,Alum
1,1,4,2014.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,low_success,Super Killer Hornet: Resurrection
5,1,14,2016.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,GASP
3,1,8,2015.0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,5,low_success,Incitement 3
4,1,6,2015.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,5,low_success,A.I. Invasion
2,1,7,2015.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,4,low_success,Heckabomb
3,3,13,2014.0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,3,low_success,Planet Stronghold
2,1,5,2015.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,4,low_success,Horizon Shift
4,1,2,2016.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,low_success,Trigger Runners
3,1,7,2014.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,low_success,Club Manager 2015
2,3,8,2015.0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,3,low_success,Disillusions Manga Horror
3,1,8,2014.0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3,low_success,Rhythm Destruction
2,2,3,2014.0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,low_success,Rooster Teeth vs. Zombiens
2,1,15,2015.0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,5,moderate_success,DRAGON QUEST HEROES Slime Edition
1,1,17,2014.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Brick-Force
2,2,10,2014.0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,2,low_success,Squishy the Suicidal Pig
2,3,3,2010.0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,moderate_success,Hacker Evolution: Untold
4,1,6,2014.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,low_success,Colonies Online
2,3,2,2012.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,moderate_success,Mad Riders
4,4,9,2015.0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,3,low_success,Jones On Fire
3,3,9,2014.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,low_success,Voice of Pripyat
2,1,4,2014.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,low_success,Leona's Tricky Adventures
2,1,11,2015.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,5,low_success,Xenocide
3,2,16,2015.0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,4,low_success,Agarest: Generations of War 2
3,3,13,2014.0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,2,moderate_success,Always Remember Me
1,3,3,2010.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,moderate_success,Hacker Evolution
3,1,4,2014.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Crouching Pony Hidden Dragon
5,3,3,2015.0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,4,low_success,Parallels
3,1,4,2015.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,low_success,Knight & Damsel
1,1,5,2015.0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,low_success,Demented
2,1,2,2015.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Omnipresent
3,1,4,2014.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,4,moderate_success,Marvin's Mittens
1,1,2,2014.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,low_success,World Of Leaders
2,1,3,2015.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,low_success,Knight of the Hamsters
2,2,4,2015.0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,low_success,Naught Reawakening
3,3,9,2011.0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,moderate_success,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome
2,1,6,2010.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,moderate_success,Darkness Within 2: The Dark Lineage
2,2,7,2015.0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,4,low_success,Nightside
2,1,5,2015.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,199X
2,3,8,2015.0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,5,low_success,Isbarah
4,1,8,2015.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Alganon
3,3,7,2014.0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,3,low_success,Trace Vector
2,1,9,2014.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,low_success,ALLTYNEX Second
1,2,8,2015.0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,moderate_success,Cinderella Escape! R12
4,3,22,2015.0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2,low_success,Grass Simulator
3,3,5,2015.0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,5,low_success,Adventure in the Tower of Flight
3,1,11,2013.0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,moderate_success,Soul Gambler
2,1,3,2015.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,low_success,Accidental Runner
3,2,4,2013.0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,low_success,Highborn
1,2,4,2015.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,21,low_success,Siege of Turtle Enclave
4,1,7,2016.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Victory: The Age of Racing
1,2,3,2014.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,low_success,Mavis Beacon Teaches Typing Family Edition
2,2,7,2015.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,7,low_success,Replay - VHS is not dead
3,3,13,2015.0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,4,low_success,Parcel
4,2,12,2013.0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,moderate_success,Eldevin
3,5,7,2014.0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,low_success,Max Gentlemen
4,2,8,2015.0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,low_success,C-Wars
1,3,17,2015.0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,4,moderate_success,NotGTAV
2,1,8,2014.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,low_success,KAMUI
2,1,17,2014.0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,moderate_success,Wrack
1,1,4,2014.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,TesserAct
4,1,9,2014.0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,low_success,My Lands: Black Gem Hunting
2,2,7,2012.0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,low_success,Scoregasm
3,1,9,2012.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,low_success,Continent of the Ninth Seal
1,1,5,2014.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Zero Point
4,1,16,2014.0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,low_success,Guns and Robots
3,4,20,2015.0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,5,low_success,Fallen: A2P Protocol
4,3,26,2014.0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,2,moderate_success,Claire
1,2,10,2011.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,low_success,Gunslingers
3,1,4,2012.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,low_success,Moon Breakers
3,1,8,2015.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4,low_success,Dwarven Brawl Bros
2,3,14,2011.0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,5,moderate_success,BlazBlue: Continuum Shift Extend
3,1,15,2014.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,low_success,The Joylancer: Legendary Motor Knight
2,1,10,2013.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,low_success,Ragnarok Online 2
3,2,7,2012.0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,low_success,Dwarfs - F2P
2,1,11,2015.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,moderate_success,Carnivores: Dinosaur Hunter Reborn
8,1,8,2015.0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,5,low_success,"Once Bitten, Twice Dead!"
